month,state,district,demo_age_5_17,demo_age_17_,total_demo_updates
2025-10,Madhya Pradesh,Narmadapuram,20.0,331.0,351.0
2025-10,Madhya Pradesh,Narsimhapur,32.0,327.0,359.0
2025-10,Madhya Pradesh,Narsinghpur,168.0,1023.0,1191.0
2025-10,Madhya Pradesh,Neemuch,185.0,1386.0,1571.0
2025-10,Madhya Pradesh,Niwari,7.0,99.0,106.0
2025-10,Madhya Pradesh,Pandhurna,2.0,69.0,71.0
2025-10,Madhya Pradesh,Panna,233.0,2061.0,2294.0
2025-10,Madhya Pradesh,Raisen,294.0,2134.0,2428.0
2025-10,Madhya Pradesh,Rajgarh,247.0,1903.0,2150.0
2025-10,Madhya Pradesh,Ratlam,263.0,2195.0,2458.0
2025-10,Madhya Pradesh,Rewa,649.0,5507.0,6156.0
2025-10,Madhya Pradesh,Sagar,319.0,2901.0,3220.0
2025-10,Madhya Pradesh,Satna,586.0,3948.0,4534.0
2025-10,Madhya Pradesh,Sehore,153.0,1111.0,1264.0
2025-10,Madhya Pradesh,Seoni,297.0,1954.0,2251.0
2025-10,Madhya Pradesh,Shahdol,300.0,1951.0,2251.0
2025-10,Madhya Pradesh,Shajapur,184.0,1672.0,1856.0
2025-10,Madhya Pradesh,Sheopur,153.0,1086.0,1239.0
2025-10,Madhya Pradesh,Shivpuri,304.0,2982.0,3286.0
2025-10,Madhya Pradesh,Sidhi,374.0,3072.0,3446.0
2025-10,Madhya Pradesh,Singrauli,442.0,3298.0,3740.0
2025-10,Madhya Pradesh,Tikamgarh,273.0,2571.0,2844.0
2025-10,Madhya Pradesh,Ujjain,437.0,3413.0,3850.0
2025-10,Madhya Pradesh,Umaria,158.0,1412.0,1570.0
2025-10,Madhya Pradesh,Vidisha,309.0,1829.0,2138.0
2025-10,Madhya Pradesh,West Nimar,24.0,194.0,218.0
2025-10,Maharashtra,Ahmadnagar,732.0,21493.0,22225.0
2025-10,Maharashtra,Ahmed Nagar,13.0,564.0,577.0
2025-10,Maharashtra,Akola,275.0,5028.0,5303.0
2025-10,Maharashtra,Amravati,481.0,8066.0,8547.0
2025-10,Maharashtra,Aurangabad,539.0,17419.0,17958.0
2025-10,Maharashtra,Beed,629.0,18915.0,19544.0
2025-10,Maharashtra,Bhandara,163.0,5326.0,5489.0
2025-10,Maharashtra,Bid,21.0,2200.0,2221.0
2025-10,Maharashtra,Buldana,24.0,2950.0,2974.0
2025-10,Maharashtra,Buldhana,297.0,11191.0,11488.0
2025-10,Maharashtra,Chandrapur,249.0,15259.0,15508.0
2025-10,Maharashtra,Chatrapati Sambhaji Nagar,32.0,192.0,224.0
2025-10,Maharashtra,Chhatrapati Sambhajinagar,126.0,1084.0,1210.0
2025-10,Maharashtra,Dharashiv,16.0,242.0,258.0
2025-10,Maharashtra,Dhule,263.0,7090.0,7353.0
2025-10,Maharashtra,Gadchiroli,164.0,6899.0,7063.0
2025-10,Maharashtra,Gondia,4.0,165.0,169.0
2025-10,Maharashtra,Gondiya,290.0,9096.0,9386.0
2025-10,Maharashtra,Gondiya *,4.0,463.0,467.0
2025-10,Maharashtra,Hingoli,218.0,9617.0,9835.0
2025-10,Maharashtra,Jalgaon,568.0,17317.0,17885.0
2025-10,Maharashtra,Jalna,325.0,9082.0,9407.0
2025-10,Maharashtra,Kolhapur,558.0,12367.0,12925.0
2025-10,Maharashtra,Latur,484.0,10398.0,10882.0
2025-10,Maharashtra,Mumbai,659.0,10521.0,11180.0
2025-10,Maharashtra,Mumbai City,323.0,2981.0,3304.0
2025-10,Maharashtra,Mumbai Suburban,1079.0,9451.0,10530.0
2025-10,Maharashtra,Mumbai( Sub Urban ),6.0,279.0,285.0
2025-10,Maharashtra,Nagpur,895.0,12869.0,13764.0
2025-10,Maharashtra,Nanded,692.0,25947.0,26639.0
2025-10,Maharashtra,Nandurbar,164.0,4742.0,4906.0
2025-10,Maharashtra,Nandurbar *,0.0,124.0,124.0
2025-10,Maharashtra,Nashik,968.0,19012.0,19980.0
2025-10,Maharashtra,Osmanabad,240.0,13196.0,13436.0
2025-10,Maharashtra,Palghar,622.0,9257.0,9879.0
2025-10,Maharashtra,Parbhani,420.0,17726.0,18146.0
2025-10,Maharashtra,Pune,1895.0,29117.0,31012.0
2025-10,Maharashtra,Raigad,198.0,2260.0,2458.0
2025-10,Maharashtra,Raigarh,339.0,9500.0,9839.0
2025-10,Maharashtra,Raigarh(MH),2.0,145.0,147.0
2025-10,Maharashtra,Ratnagiri,313.0,5048.0,5361.0
2025-10,Maharashtra,Sangli,353.0,6415.0,6768.0
2025-10,Maharashtra,Satara,409.0,8993.0,9402.0
2025-10,Maharashtra,Sindhudurg,137.0,3647.0,3784.0
2025-10,Maharashtra,Solapur,602.0,26080.0,26682.0
2025-10,Maharashtra,Thane,1931.0,29386.0,31317.0
2025-10,Maharashtra,Wardha,157.0,2520.0,2677.0
2025-10,Maharashtra,Washim,109.0,4128.0,4237.0
2025-10,Maharashtra,Washim *,0.0,74.0,74.0
2025-10,Maharashtra,Yavatmal,441.0,16187.0,16628.0
2025-10,Manipur,Bishnupur,1071.0,10290.0,11361.0
2025-10,Manipur,Chandel,168.0,1244.0,1412.0
2025-10,Manipur,Churachandpur,243.0,2443.0,2686.0
2025-10,Manipur,Imphal East,936.0,5668.0,6604.0
2025-10,Manipur,Imphal West,477.0,3353.0,3830.0
2025-10,Manipur,Jiribam,78.0,367.0,445.0
2025-10,Manipur,Kakching,118.0,442.0,560.0
2025-10,Manipur,Pherzawl,0.0,52.0,52.0
2025-10,Manipur,Senapati,675.0,2859.0,3534.0
2025-10,Manipur,Tamenglong,265.0,1044.0,1309.0
2025-10,Manipur,Thoubal,849.0,7062.0,7911.0
2025-10,Manipur,Ukhrul,65.0,590.0,655.0
2025-10,Meghalaya,East Garo Hills,27.0,458.0,485.0
2025-10,Meghalaya,East Jaintia Hills,29.0,210.0,239.0
2025-10,Meghalaya,East Khasi Hills,225.0,1734.0,1959.0
2025-10,Meghalaya,Eastern West Khasi Hills,4.0,34.0,38.0
2025-10,Meghalaya,Jaintia Hills,0.0,5.0,5.0
2025-10,Meghalaya,North Garo Hills,15.0,333.0,348.0
2025-10,Meghalaya,Ri Bhoi,98.0,674.0,772.0
2025-10,Meghalaya,South Garo Hills,17.0,305.0,322.0
2025-10,Meghalaya,South West Garo Hills,84.0,519.0,603.0
2025-10,Meghalaya,South West Khasi Hills,23.0,154.0,177.0
2025-10,Meghalaya,West Garo Hills,168.0,1530.0,1698.0
2025-10,Meghalaya,West Jaintia Hills,52.0,426.0,478.0
2025-10,Meghalaya,West Khasi Hills,121.0,765.0,886.0
2025-10,Mizoram,Aizawl,193.0,1043.0,1236.0
2025-10,Mizoram,Champhai,68.0,336.0,404.0
2025-10,Mizoram,Hnahthial,0.0,2.0,2.0
2025-10,Mizoram,Khawzawl,1.0,3.0,4.0
2025-10,Mizoram,Kolasib,61.0,242.0,303.0
2025-10,Mizoram,Lawngtlai,35.0,213.0,248.0
2025-10,Mizoram,Lunglei,81.0,325.0,406.0
2025-10,Mizoram,Mamit,33.0,136.0,169.0
2025-10,Mizoram,Mammit,10.0,94.0,104.0
2025-10,Mizoram,Saiha,41.0,217.0,258.0
2025-10,Mizoram,Saitual,1.0,20.0,21.0
2025-10,Mizoram,Serchhip,26.0,87.0,113.0
2025-10,Nagaland,Chumukedima,49.0,269.0,318.0
2025-10,Nagaland,Dimapur,110.0,813.0,923.0
2025-10,Nagaland,Kiphire,72.0,136.0,208.0
2025-10,Nagaland,Kohima,64.0,386.0,450.0
2025-10,Nagaland,Longleng,57.0,124.0,181.0
2025-10,Nagaland,Meluri,0.0,4.0,4.0
2025-10,Nagaland,Mokokchung,37.0,240.0,277.0
2025-10,Nagaland,Mon,226.0,494.0,720.0
2025-10,Nagaland,Niuland,11.0,27.0,38.0
2025-10,Nagaland,Noklak,11.0,68.0,79.0
2025-10,Nagaland,Peren,111.0,135.0,246.0
2025-10,Nagaland,Phek,51.0,175.0,226.0
2025-10,Nagaland,Shamator,11.0,60.0,71.0
2025-10,Nagaland,Tseminyu,2.0,11.0,13.0
2025-10,Nagaland,Tuensang,69.0,389.0,458.0
2025-10,Nagaland,Wokha,9.0,75.0,84.0
2025-10,Nagaland,Zunheboto,19.0,173.0,192.0
2025-10,ODISHA,NUAPADA,0.0,6.0,6.0
2025-10,Odisha,ANGUL,0.0,3.0,3.0
2025-10,Odisha,ANUGUL,0.0,10.0,10.0
2025-10,Odisha,Angul,597.0,2194.0,2791.0
2025-10,Odisha,Anugul,12.0,163.0,175.0
2025-10,Odisha,Balangir,642.0,2931.0,3573.0
2025-10,Odisha,Baleshwar,105.0,1334.0,1439.0
2025-10,Odisha,Baleswar,904.0,2944.0,3848.0
2025-10,Odisha,Bargarh,650.0,3244.0,3894.0
2025-10,Odisha,Baudh,11.0,186.0,197.0
2025-10,Odisha,Bhadrak,698.0,2576.0,3274.0
2025-10,Odisha,Boudh,278.0,988.0,1266.0
2025-10,Odisha,Cuttack,521.0,2947.0,3468.0
2025-10,Odisha,Debagarh,152.0,634.0,786.0
2025-10,Odisha,Dhenkanal,506.0,2075.0,2581.0
2025-10,Odisha,Gajapati,430.0,1419.0,1849.0
2025-10,Odisha,Ganjam,1126.0,6233.0,7359.0
2025-10,Odisha,JAJPUR,210.0,1131.0,1341.0
2025-10,Odisha,Jagatsinghapur,248.0,794.0,1042.0
2025-10,Odisha,Jagatsinghpur,31.0,666.0,697.0
2025-10,Odisha,Jajapur,374.0,1867.0,2241.0
2025-10,Odisha,Jajpur,0.0,25.0,25.0
2025-10,Odisha,Jharsuguda,215.0,1228.0,1443.0
2025-10,Odisha,Kalahandi,602.0,3902.0,4504.0
2025-10,Odisha,Kandhamal,691.0,2038.0,2729.0
2025-10,Odisha,Kendrapara,535.0,2699.0,3234.0
2025-10,Odisha,Kendujhar,675.0,3471.0,4146.0
2025-10,Odisha,Khorda,478.0,2530.0,3008.0
2025-10,Odisha,Khordha,22.0,544.0,566.0
2025-10,Odisha,Koraput,539.0,3035.0,3574.0
2025-10,Odisha,Malkangiri,590.0,1535.0,2125.0
2025-10,Odisha,Mayurbhanj,1128.0,4877.0,6005.0
2025-10,Odisha,NUAPADA,0.0,32.0,32.0
2025-10,Odisha,Nabarangapur,582.0,2886.0,3468.0
2025-10,Odisha,Nayagarh,336.0,1694.0,2030.0
2025-10,Odisha,Nuapada,447.0,1607.0,2054.0
2025-10,Odisha,Puri,393.0,2476.0,2869.0
2025-10,Odisha,Rayagada,584.0,2535.0,3119.0
2025-10,Odisha,Sambalpur,476.0,2319.0,2795.0
2025-10,Odisha,Sonapur,254.0,851.0,1105.0
2025-10,Odisha,Subarnapur,28.0,338.0,366.0
2025-10,Odisha,Sundargarh,55.0,803.0,858.0
2025-10,Odisha,Sundergarh,585.0,2656.0,3241.0
2025-10,Odisha,jajpur,1.0,12.0,13.0
2025-10,Orissa,Anugul,1.0,25.0,26.0
2025-10,Orissa,Balangir,41.0,604.0,645.0
2025-10,Orissa,Baleshwar,30.0,229.0,259.0
2025-10,Orissa,Baleswar,0.0,2.0,2.0
2025-10,Orissa,Bargarh,6.0,91.0,97.0
2025-10,Orissa,Baudh,0.0,2.0,2.0
2025-10,Orissa,Bhadrak,21.0,269.0,290.0
2025-10,Orissa,Cuttack,14.0,206.0,220.0
2025-10,Orissa,Dhenkanal,5.0,69.0,74.0
2025-10,Orissa,Gajapati,0.0,4.0,4.0
2025-10,Orissa,Ganjam,35.0,436.0,471.0
2025-10,Orissa,Jagatsinghapur,0.0,6.0,6.0
2025-10,Orissa,Jajapur,0.0,41.0,41.0
2025-10,Orissa,Jharsuguda,1.0,6.0,7.0
2025-10,Orissa,Kalahandi,0.0,4.0,4.0
2025-10,Orissa,Kandhamal,2.0,31.0,33.0
2025-10,Orissa,Kendrapara,3.0,34.0,37.0
2025-10,Orissa,Kendujhar,3.0,50.0,53.0
2025-10,Orissa,Khordha,21.0,435.0,456.0
2025-10,Orissa,Koraput,3.0,103.0,106.0
2025-10,Orissa,Malkangiri,2.0,20.0,22.0
2025-10,Orissa,Mayurbhanj,1.0,10.0,11.0
2025-10,Orissa,Nayagarh,7.0,73.0,80.0
2025-10,Orissa,Puri,6.0,245.0,251.0
2025-10,Orissa,Rayagada,3.0,86.0,89.0
2025-10,Orissa,Sambalpur,0.0,29.0,29.0
2025-10,Orissa,Sonapur,1.0,5.0,6.0
2025-10,Orissa,Subarnapur,0.0,4.0,4.0
2025-10,Orissa,Sundargarh,1.0,82.0,83.0
2025-10,Pondicherry,Karaikal,6.0,92.0,98.0
2025-10,Pondicherry,Pondicherry,80.0,655.0,735.0
2025-10,Pondicherry,Yanam,0.0,16.0,16.0
2025-10,Puducherry,Karaikal,108.0,312.0,420.0
2025-10,Puducherry,Pondicherry,0.0,3.0,3.0
2025-10,Puducherry,Puducherry,283.0,1387.0,1670.0
2025-10,Puducherry,Yanam,0.0,9.0,9.0
2025-10,Punjab,Amritsar,315.0,5244.0,5559.0
2025-10,Punjab,Barnala,51.0,1328.0,1379.0
2025-10,Punjab,Bathinda,147.0,3516.0,3663.0
2025-10,Punjab,Faridkot,59.0,1076.0,1135.0
2025-10,Punjab,Fatehgarh Sahib,77.0,1040.0,1117.0
2025-10,Punjab,Fazilka,97.0,1915.0,2012.0
2025-10,Punjab,Ferozepur,105.0,1880.0,1985.0
2025-10,Punjab,Firozpur,23.0,931.0,954.0
2025-10,Punjab,Gurdaspur,190.0,4489.0,4679.0
2025-10,Punjab,Hoshiarpur,188.0,2953.0,3141.0
2025-10,Punjab,Jalandhar,209.0,4515.0,4724.0
2025-10,Punjab,Kapurthala,77.0,1614.0,1691.0
2025-10,Punjab,Ludhiana,375.0,7662.0,8037.0
2025-10,Punjab,Malerkotla,48.0,697.0,745.0
2025-10,Punjab,Mansa,51.0,2389.0,2440.0
2025-10,Punjab,Moga,77.0,2039.0,2116.0
2025-10,Punjab,Muktsar,18.0,460.0,478.0
2025-10,Punjab,Nawanshahr,6.0,520.0,526.0
2025-10,Punjab,Pathankot,89.0,929.0,1018.0
2025-10,Punjab,Patiala,195.0,4095.0,4290.0
2025-10,Punjab,Rupnagar,68.0,1085.0,1153.0
2025-10,Punjab,S.A.S Nagar(Mohali),2.0,290.0,292.0
2025-10,Punjab,SAS Nagar (Mohali),243.0,2892.0,3135.0
2025-10,Punjab,Sangrur,119.0,3443.0,3562.0
2025-10,Punjab,Shaheed Bhagat Singh Nagar,59.0,596.0,655.0
2025-10,Punjab,Sri Muktsar Sahib,123.0,1711.0,1834.0
2025-10,Punjab,Tarn Taran,90.0,2450.0,2540.0
2025-10,Rajasthan,Ajmer,593.0,4479.0,5072.0
2025-10,Rajasthan,Alwar,909.0,6750.0,7659.0
2025-10,Rajasthan,Banswara,314.0,4718.0,5032.0
2025-10,Rajasthan,Baran,206.0,1933.0,2139.0
2025-10,Rajasthan,Barmer,439.0,3072.0,3511.0
2025-10,Rajasthan,Bharatpur,526.0,4200.0,4726.0
2025-10,Rajasthan,Bhilwara,458.0,3732.0,4190.0
2025-10,Rajasthan,Bikaner,349.0,3379.0,3728.0
2025-10,Rajasthan,Bundi,228.0,1554.0,1782.0
2025-10,Rajasthan,Chittaurgarh,10.0,214.0,224.0
2025-10,Rajasthan,Chittorgarh,300.0,2306.0,2606.0
2025-10,Rajasthan,Churu,291.0,2731.0,3022.0
2025-10,Rajasthan,Dausa,345.0,2269.0,2614.0
2025-10,Rajasthan,Deeg,2.0,6.0,8.0
2025-10,Rajasthan,Deeg ,5.0,91.0,96.0
2025-10,Rajasthan,Dhaulpur,2.0,57.0,59.0
2025-10,Rajasthan,Dholpur,453.0,2844.0,3297.0
2025-10,Rajasthan,Dungarpur,289.0,3465.0,3754.0
2025-10,Rajasthan,Ganganagar,237.0,2687.0,2924.0
2025-10,Rajasthan,Hanumangarh,212.0,2396.0,2608.0
2025-10,Rajasthan,Jaipur,1183.0,10299.0,11482.0
2025-10,Rajasthan,Jaisalmer,98.0,993.0,1091.0
2025-10,Rajasthan,Jalor,239.0,2753.0,2992.0
2025-10,Rajasthan,Jalore,1.0,29.0,30.0
2025-10,Rajasthan,Jhalawar,297.0,2298.0,2595.0
2025-10,Rajasthan,Jhunjhunu,15.0,193.0,208.0
2025-10,Rajasthan,Jhunjhunun,380.0,3066.0,3446.0
2025-10,Rajasthan,Jodhpur,547.0,4901.0,5448.0
2025-10,Rajasthan,Karauli,435.0,2572.0,3007.0
2025-10,Rajasthan,Kota,301.0,2682.0,2983.0
2025-10,Rajasthan,Nagaur,501.0,3757.0,4258.0
2025-10,Rajasthan,Pali,264.0,2371.0,2635.0
2025-10,Rajasthan,Pratapgarh,116.0,1610.0,1726.0
2025-10,Rajasthan,Rajsamand,211.0,2164.0,2375.0
2025-10,Rajasthan,Salumbar,1.0,7.0,8.0
2025-10,Rajasthan,Sawai Madhopur,231.0,1879.0,2110.0
2025-10,Rajasthan,Sikar,416.0,3628.0,4044.0
2025-10,Rajasthan,Sirohi,155.0,1603.0,1758.0
2025-10,Rajasthan,Tonk,239.0,2032.0,2271.0
2025-10,Rajasthan,Udaipur,491.0,5189.0,5680.0
2025-10,Sikkim,East,45.0,343.0,388.0
2025-10,Sikkim,East Sikkim,23.0,156.0,179.0
2025-10,Sikkim,Mangan,0.0,11.0,11.0
2025-10,Sikkim,Namchi,2.0,17.0,19.0
2025-10,Sikkim,North,5.0,22.0,27.0
2025-10,Sikkim,North Sikkim,11.0,33.0,44.0
2025-10,Sikkim,South,12.0,245.0,257.0
2025-10,Sikkim,South Sikkim,14.0,84.0,98.0
2025-10,Sikkim,West,13.0,168.0,181.0
2025-10,Sikkim,West Sikkim,19.0,111.0,130.0
2025-10,Tamil Nadu,Ariyalur,407.0,1394.0,1801.0
2025-10,Tamil Nadu,Chengalpattu,216.0,1855.0,2071.0
2025-10,Tamil Nadu,Chennai,1896.0,9095.0,10991.0
2025-10,Tamil Nadu,Coimbatore,1191.0,7915.0,9106.0
2025-10,Tamil Nadu,Cuddalore,1040.0,5235.0,6275.0
2025-10,Tamil Nadu,Dharmapuri,810.0,2635.0,3445.0
2025-10,Tamil Nadu,Dindigul,877.0,3672.0,4549.0
2025-10,Tamil Nadu,Erode,857.0,4678.0,5535.0
2025-10,Tamil Nadu,Kallakurichi,148.0,800.0,948.0
2025-10,Tamil Nadu,Kancheepuram,1902.0,7049.0,8951.0
2025-10,Tamil Nadu,Kanniyakumari,859.0,2530.0,3389.0
2025-10,Tamil Nadu,Kanyakumari,393.0,1266.0,1659.0
2025-10,Tamil Nadu,Karur,288.0,1686.0,1974.0
2025-10,Tamil Nadu,Krishnagiri,840.0,3244.0,4084.0
2025-10,Tamil Nadu,Madurai,1410.0,5457.0,6867.0
2025-10,Tamil Nadu,Mayiladuthurai,32.0,289.0,321.0
2025-10,Tamil Nadu,Nagapattinam,403.0,3751.0,4154.0
2025-10,Tamil Nadu,Namakkal,1199.0,3021.0,4220.0
2025-10,Tamil Nadu,Perambalur,349.0,942.0,1291.0
2025-10,Tamil Nadu,Pudukkottai,664.0,3622.0,4286.0
2025-10,Tamil Nadu,Ramanathapuram,589.0,2504.0,3093.0
2025-10,Tamil Nadu,Ranipet,28.0,107.0,135.0
2025-10,Tamil Nadu,Salem,1530.0,7224.0,8754.0
2025-10,Tamil Nadu,Sivaganga,457.0,2212.0,2669.0
2025-10,Tamil Nadu,Tenkasi,176.0,676.0,852.0
2025-10,Tamil Nadu,Thanjavur,1113.0,4610.0,5723.0
2025-10,Tamil Nadu,The Nilgiris,247.0,1230.0,1477.0
2025-10,Tamil Nadu,Theni,552.0,2654.0,3206.0
2025-10,Tamil Nadu,Thiruvallur,14.0,211.0,225.0
2025-10,Tamil Nadu,Thiruvarur,503.0,3270.0,3773.0
2025-10,Tamil Nadu,Thoothukkudi,769.0,3148.0,3917.0
2025-10,Tamil Nadu,Tiruchirappalli,1193.0,4645.0,5838.0
2025-10,Tamil Nadu,Tirunelveli,1708.0,5258.0,6966.0
2025-10,Tamil Nadu,Tirupathur,3.0,11.0,14.0
2025-10,Tamil Nadu,Tirupattur,100.0,583.0,683.0
2025-10,Tamil Nadu,Tiruppur,1204.0,5332.0,6536.0
2025-10,Tamil Nadu,Tiruvallur,1718.0,8115.0,9833.0
2025-10,Tamil Nadu,Tiruvannamalai,1137.0,4576.0,5713.0
2025-10,Tamil Nadu,Vellore,1257.0,6279.0,7536.0
2025-10,Tamil Nadu,Villupuram,1183.0,2857.0,4040.0
2025-10,Tamil Nadu,Viluppuram,313.0,4189.0,4502.0
2025-10,Tamil Nadu,Virudhunagar,739.0,3614.0,4353.0
2025-10,Telangana,Adilabad,715.0,4048.0,4763.0
2025-10,Telangana,Bhadradri Kothagudem,953.0,3408.0,4361.0
2025-10,Telangana,Hanumakonda,319.0,2156.0,2475.0
2025-10,Telangana,Hyderabad,2198.0,11559.0,13757.0
2025-10,Telangana,Jagitial,228.0,1741.0,1969.0
2025-10,Telangana,Jangaon,10.0,132.0,142.0
2025-10,Telangana,Jangoan,213.0,1594.0,1807.0
2025-10,Telangana,Jayashankar Bhupalpally,221.0,1805.0,2026.0
2025-10,Telangana,Jogulamba Gadwal,659.0,2576.0,3235.0
2025-10,Telangana,K.v. Rangareddy,3459.0,15232.0,18691.0
2025-10,Telangana,Kamareddy,466.0,2728.0,3194.0
2025-10,Telangana,Karimnagar,1053.0,7064.0,8117.0
2025-10,Telangana,Khammam,1302.0,5430.0,6732.0
2025-10,Telangana,Komaram Bheem,543.0,2848.0,3391.0
2025-10,Telangana,Mahabubabad,335.0,2540.0,2875.0
2025-10,Telangana,Mahabubnagar,2828.0,7255.0,10083.0
2025-10,Telangana,Mancherial,413.0,2436.0,2849.0
2025-10,Telangana,Medak,1147.0,5845.0,6992.0
2025-10,Telangana,Medchal-malkajgiri,1387.0,5729.0,7116.0
2025-10,Telangana,Medchal?malkajgiri,0.0,1.0,1.0
2025-10,Telangana,Medchal−malkajgiri,82.0,185.0,267.0
2025-10,Telangana,Mulugu,166.0,1123.0,1289.0
2025-10,Telangana,Nagarkurnool,345.0,2043.0,2388.0
2025-10,Telangana,Nalgonda,1337.0,7524.0,8861.0
2025-10,Telangana,Narayanpet,327.0,1794.0,2121.0
2025-10,Telangana,Nirmal,564.0,3313.0,3877.0
2025-10,Telangana,Nizamabad,1064.0,5151.0,6215.0
2025-10,Telangana,Peddapalli,144.0,1272.0,1416.0
2025-10,Telangana,Rajanna Sircilla,202.0,1256.0,1458.0
2025-10,Telangana,Rangareddy,106.0,448.0,554.0
2025-10,Telangana,Sangareddy,602.0,2774.0,3376.0
2025-10,Telangana,Siddipet,561.0,4121.0,4682.0
2025-10,Telangana,Suryapet,593.0,5159.0,5752.0
2025-10,Telangana,Vikarabad,964.0,6425.0,7389.0
2025-10,Telangana,Wanaparthy,554.0,2305.0,2859.0
2025-10,Telangana,Warangal,800.0,2587.0,3387.0
2025-10,Telangana,Warangal (urban),1.0,20.0,21.0
2025-10,Telangana,Warangal Rural,153.0,1821.0,1974.0
2025-10,Telangana,Warangal Urban,111.0,682.0,793.0
2025-10,Telangana,Yadadri.,424.0,3326.0,3750.0
2025-10,Tripura,Dhalai,111.0,1042.0,1153.0
2025-10,Tripura,Dhalai  *,0.0,41.0,41.0
2025-10,Tripura,Gomati,63.0,433.0,496.0
2025-10,Tripura,Khowai,24.0,190.0,214.0
2025-10,Tripura,North Tripura,54.0,945.0,999.0
2025-10,Tripura,Sepahijala,108.0,1214.0,1322.0
2025-10,Tripura,South Tripura,271.0,2145.0,2416.0
2025-10,Tripura,Unakoti,18.0,237.0,255.0
2025-10,Tripura,West Tripura,264.0,3394.0,3658.0
2025-10,Uttar Pradesh,Agra,1391.0,11196.0,12587.0
2025-10,Uttar Pradesh,Aligarh,889.0,9574.0,10463.0
2025-10,Uttar Pradesh,Allahabad,1570.0,13532.0,15102.0
2025-10,Uttar Pradesh,Ambedkar Nagar,627.0,5363.0,5990.0
2025-10,Uttar Pradesh,Amethi,639.0,5461.0,6100.0
2025-10,Uttar Pradesh,Amroha,447.0,5759.0,6206.0
2025-10,Uttar Pradesh,Auraiya,459.0,3378.0,3837.0
2025-10,Uttar Pradesh,Ayodhya,146.0,858.0,1004.0
2025-10,Uttar Pradesh,Azamgarh,1481.0,10500.0,11981.0
2025-10,Uttar Pradesh,Baghpat,312.0,3343.0,3655.0
2025-10,Uttar Pradesh,Baghpat *,0.0,1.0,1.0
2025-10,Uttar Pradesh,Bahraich,771.0,7911.0,8682.0
2025-10,Uttar Pradesh,Ballia,1138.0,7990.0,9128.0
2025-10,Uttar Pradesh,Balrampur,394.0,4691.0,5085.0
2025-10,Uttar Pradesh,Banda,396.0,4856.0,5252.0
2025-10,Uttar Pradesh,Bara Banki,566.0,6052.0,6618.0
2025-10,Uttar Pradesh,Barabanki,19.0,446.0,465.0
2025-10,Uttar Pradesh,Bareilly,1209.0,12137.0,13346.0
2025-10,Uttar Pradesh,Basti,747.0,5634.0,6381.0
2025-10,Uttar Pradesh,Bhadohi,93.0,433.0,526.0
2025-10,Uttar Pradesh,Bijnor,1000.0,10804.0,11804.0
2025-10,Uttar Pradesh,Budaun,856.0,8296.0,9152.0
2025-10,Uttar Pradesh,Bulandshahar,0.0,53.0,53.0
2025-10,Uttar Pradesh,Bulandshahr,896.0,7790.0,8686.0
2025-10,Uttar Pradesh,Chandauli,751.0,7008.0,7759.0
2025-10,Uttar Pradesh,Chitrakoot,244.0,2794.0,3038.0
2025-10,Uttar Pradesh,Deoria,1196.0,8345.0,9541.0
2025-10,Uttar Pradesh,Etah,474.0,4256.0,4730.0
2025-10,Uttar Pradesh,Etawah,325.0,3031.0,3356.0
2025-10,Uttar Pradesh,Faizabad,548.0,4871.0,5419.0
2025-10,Uttar Pradesh,Farrukhabad,465.0,4657.0,5122.0
2025-10,Uttar Pradesh,Fatehpur,659.0,6693.0,7352.0
2025-10,Uttar Pradesh,Firozabad,557.0,5849.0,6406.0
2025-10,Uttar Pradesh,Gautam Buddha Nagar,521.0,4920.0,5441.0
2025-10,Uttar Pradesh,Ghaziabad,609.0,7138.0,7747.0
2025-10,Uttar Pradesh,Ghazipur,1051.0,7643.0,8694.0
2025-10,Uttar Pradesh,Gonda,917.0,7406.0,8323.0
2025-10,Uttar Pradesh,Gorakhpur,1248.0,8971.0,10219.0
2025-10,Uttar Pradesh,Hamirpur,199.0,2335.0,2534.0
2025-10,Uttar Pradesh,Hapur,215.0,2063.0,2278.0
2025-10,Uttar Pradesh,Hardoi,785.0,8607.0,9392.0
2025-10,Uttar Pradesh,Hathras,398.0,3241.0,3639.0
2025-10,Uttar Pradesh,Jalaun,301.0,3293.0,3594.0
2025-10,Uttar Pradesh,Jaunpur,1517.0,10516.0,12033.0
2025-10,Uttar Pradesh,Jhansi,368.0,3716.0,4084.0
2025-10,Uttar Pradesh,Jyotiba Phule Nagar,1.0,45.0,46.0
2025-10,Uttar Pradesh,Kannauj,407.0,3279.0,3686.0
2025-10,Uttar Pradesh,Kanpur Dehat,493.0,4334.0,4827.0
2025-10,Uttar Pradesh,Kanpur Nagar,801.0,8110.0,8911.0
2025-10,Uttar Pradesh,Kasganj,245.0,2567.0,2812.0
2025-10,Uttar Pradesh,Kaushambi,459.0,3449.0,3908.0
2025-10,Uttar Pradesh,Kheri,725.0,9581.0,10306.0
2025-10,Uttar Pradesh,Kushinagar,1132.0,8709.0,9841.0
2025-10,Uttar Pradesh,Kushinagar *,0.0,19.0,19.0
2025-10,Uttar Pradesh,Lalitpur,248.0,2249.0,2497.0
2025-10,Uttar Pradesh,Lucknow,811.0,9249.0,10060.0
2025-10,Uttar Pradesh,Maharajganj,932.0,6654.0,7586.0
2025-10,Uttar Pradesh,Mahoba,160.0,1900.0,2060.0
